sitename,monitordate,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,THC,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR,datetime,pm2.5_lag1,hour,dayofweek
中山,2025-08-01 09:00,0.3754563127297052,0.1180359590847961,0.2152339381847614,-0.2175308856616509,-0.06354105489879416,0.41542871017295524,0.12815942893797136,-0.26609719121728215,-0.517446511731382,10.0,-0.23112508176051214,-1.3268654956973418,-0.5588131058141564,-0.20247050543390888,-1.2038099512015485,1.971634291022963,0.20527222866318215,0.09300439528813262,2025-08-01 09:00:00,0.8487578011997603,-0.6969320524371696,0.0
大同,2025-08-01 09:00,0.3754563127297052,1.7902120461193893,1.0338525098569715,-0.03984800007615828,0.30792972758646436,1.4426706116915358,0.8995976512589254,-0.6391819129239872,1.43735142147606,12.0,-0.23112508176051214,-0.48362387226351744,0.05407868765943455,0.2921879749076201,-1.2038099512015485,1.971634291022963,0.20527222866318215,0.09300439528813262,2025-08-01 09:00:00,-0.5475856781933933,-0.6969320524371696,0.0
松山,2025-08-01 10:00,0.20748901492957528,-0.2163992583221196,-0.4049316464153981,-0.017637639377971685,0.30792972758646436,1.4426706116915358,0.8995976512589254,-0.45263955207063467,-0.7129263050521262,8.0,-0.23112508176051214,0.043402142382622785,1.4841595390978137,-0.07880588534852663,-0.8334068892933798,-0.7536095412743093,1.1791218716233935,0.4882730752626959,2025-08-01 10:00:00,0.3833099747353758,0.0,0.0
萬華,2025-08-01 10:00,0.5434236105298351,1.901690451921693,0.0912008212647294,-0.2619516070580241,-0.37635855593901185,0.28702347248313265,-0.07675384886603201,0.853156973902833,1.241871628155316,14.0,-0.23112508176051214,-0.7998394810512016,0.25837595215063175,0.10669104477954627,-0.11112091857245064,0.2694886416146999,-0.930885688123731,-1.4880703246101201,2025-08-01 10:00:00,-1.4784813311221623,0.0,0.0
大同,2025-08-01 10:00,0.5434236105298351,2.5705608867355294,1.8772777049131883,0.20446596760389407,0.8162581667768182,2.469912513210116,1.6830895958036445,-0.5459107324973109,1.43735142147606,15.0,-0.23112508176051214,-0.5890290751927455,-0.2523672090773608,0.6631818351637658,-0.11112091857245064,0.2694886416146999,-0.930885688123731,-1.4880703246101201,2025-08-01 10:00:00,1.314205627664145,0.0,0.0
中山,2025-08-01 10:00,0.41744813717973844,0.006557553282492523,0.19042731480075498,-0.17311016426527778,-0.053765507991287396,0.9290496609322455,0.3933413178607993,-0.07955483036392963,1.0463918348345718,15.0,-0.23112508176051214,-1.2214602927681137,-0.8652590025509521,-0.1612489654054481,1.972396304660999,-0.3190191627019869,-0.4439608666436253,-1.4880703246101201,2025-08-01 10:00:00,1.7796534541285294,0.0,0.0
士林,2025-08-01 10:00,0.3754563127297052,0.006557553282492523,-0.35531839964738526,-0.17311016426527778,-0.37635855593901185,-0.7402184290354478,-0.5890370433760408,1.2262416956095379,0.06899286823085066,12.0,-0.23112508176051214,0.3596177511703069,-0.35451584132295944,-0.1612489654054481,0.12038099512015486,-0.03834620987402858,-0.11934431899022155,0.4882730752626959,2025-08-01 10:00:00,1.7796534541285294,0.0,0.0
古亭,2025-08-01 10:00,0.2914726638296417,-0.8852696931359559,-0.3057051528793725,-0.3507930498507705,-0.3372563683089846,-0.3550027159659801,-0.3841237655720373,0.5733434326228042,0.06899286823085066,11.0,-0.23112508176051214,0.043402142382622785,-0.04806994458616384,-0.4704105156189033,-0.1481612247632675,-0.23753346671967637,-0.6062691404703273,0.09300439528813262,2025-08-01 10:00:00,0.3833099747353758,0.0,0.0
大同,2025-08-01 11:00,0.2914726638296417,-0.2163992583221196,0.38888030187280587,-0.10647908217071803,1.1486267616320494,1.3142653740017132,1.3455853735382275,-0.7324530933506634,0.6554322481930832,13.0,-0.23112508176051214,-0.5890290751927455,-0.45666447356855805,-0.12002742537698738,-0.1481612247632675,-0.23753346671967637,-0.6062691404703273,0.09300439528813262,2025-08-01 11:00:00,-0.08213785172900874,0.6969320524371696,0.0
中山,2025-08-01 11:00,0.7113909083299681,-1.4426617221474862,-0.45454489318341074,-0.4396344926435167,-0.24927644614142339,-0.6118131913456253,-0.46849982113839167,0.013716350062746626,-0.12648692508989356,9.0,-0.23112508176051214,-1.1160550898388857,-0.6609617380597551,-0.676518215761207,-0.2315019136926055,-0.18320966939813607,1.1791218716233935,1.0811760952245404,2025-08-01 11:00:00,0.8487578011997603,0.6969320524371696,0.0
萬華,2025-08-01 11:00,1.1313091528302945,0.1180359590847961,-0.3305117762633789,-0.3952137712471436,-0.3079297275864642,0.1586182347933101,-0.10086129331356196,0.853156973902833,0.45995245487233904,9.0,-0.23112508176051214,-1.0106498869096576,0.3605245843962304,-0.34674589553352103,-0.39818329155128146,-0.36428899380327046,1.5037384192767969,0.4882730752626959,2025-08-01 11:00:00,-1.0130335046577779,0.6969320524371696,0.0
陽明,2025-08-01 11:00,-2.1020613298222197,0.1180359590847961,-0.3305117762633789,-0.3952137712471436,-0.3079297275864642,0.1586182347933101,-0.10086129331356196,0.853156973902833,0.45995245487233904,16.0,-0.23112508176051214,2.046100998037956,0.3605245843962304,-0.34674589553352103,-0.39818329155128146,0.5411076282224014,-0.930885688123731,0.4882730752626959,2025-08-01 11:00:00,-1.0130335046577779,0.6969320524371696,0.0
古亭,2025-08-01 11:00,0.8373663816800648,-0.8852696931359559,-0.4049316464153981,-0.3507930498507705,-0.3372563683089846,-0.3550027159659801,-0.36001632112450743,1.5060552368895668,1.6328312147968043,13.0,-0.23112508176051214,-0.06200306054660526,0.25837595215063175,-0.4910212856331341,-0.546344516314549,-0.3733429600235272,0.6921970501432879,0.2906387352754142,2025-08-01 11:00:00,2.245101280592914,0.6969320524371696,0.0
松山,2025-08-01 11:00,0.6274072594299016,-1.33118331634518,-0.7522243737914873,-0.30637232845439727,-0.3372563683089846,-0.3550027159659801,-0.36001632112450743,-0.3593683716439584,-0.9084060983728703,10.0,-0.23112508176051214,-0.16740826347583332,1.688456803589011,-0.5322428256615949,-0.759326276911746,-0.925634899459187,1.5037384192767969,2.0693477951609482,2025-08-01 11:00:00,0.8487578011997603,0.6969320524371696,0.0
士林,2025-08-01 11:00,0.7533827327799983,-1.33118331634518,-0.603384633487449,-0.30637232845439727,-0.36658300903150504,-1.1254341421049154,-0.7758697378443968,1.2262416956095379,-0.3219667184106378,12.0,-0.23112508176051214,0.043402142382622785,-0.2523672090773608,-0.5322428256615949,0.11112091857245064,0.015977587447511734,0.6921970501432879,1.2788104352118221,2025-08-01 11:00:00,-0.5475856781933933,0.6969320524371696,0.0
松山,2025-08-01 12:00,0.8793582061300981,-1.219704910542874,-0.7274177504074809,-0.46184485334170333,-0.43501183738405264,-0.997028904415093,-0.7577891545087494,1.0396993347561854,-1.494845478335103,11.0,-0.23112508176051214,-0.5890290751927455,0.46267321664182853,-0.676518215761207,-0.9167475782227178,1.9444723923621927,0.36758050248988416,1.6740791151863852,2025-08-01 12:00:00,0.3833099747353758,1.3938641048743392,0.0
萬華,2025-08-01 12:00,0.7533827327799983,0.5639495822940204,-0.15686541257533426,-0.3507930498507705,-0.317705274493971,0.41542871017295524,-0.01648523774720746,0.853156973902833,-0.517446511731382,15.0,-0.23112508176051214,-0.5890290751927455,0.25837595215063175,-0.2230812754481388,-0.8334068892933798,-1.1248221563048348,0.5298887763165858,-0.10462994469914892,2025-08-01 12:00:00,-0.08213785172900874,1.3938641048743392,0.0
中山,2025-08-01 12:00,0.41744813717973844,-0.8852696931359559,-0.3305117762633789,-0.3507930498507705,-0.3372563683089846,-0.4834079536558027,-0.44439237669086185,0.853156973902833,-1.8858050649765914,12.0,-0.23112508176051214,-0.9052446839804297,-0.9674076347965506,-0.4704105156189033,-1.092689032629098,-1.088606291423808,3.9383625266773254,2.6622508151227935,2025-08-01 12:00:00,1.7796534541285294,1.3938641048743392,0.0
士林,2025-08-01 12:00,-0.6743392985211106,-0.8852696931359559,-0.45454489318341074,-0.3507930498507705,-0.40568519666153224,-0.6118131913456253,-0.5408221544809811,1.0396993347561854,-0.517446511731382,9.0,2.1263507521967115,1.6244801863210434,-0.6609617380597551,-0.4704105156189033,-1.1667696450107317,-0.8079333385958497,-0.7685774142970291,1.0811760952245404,2025-08-01 12:00:00,0.3833099747353758,1.3938641048743392,0.0
大同,2025-08-01 12:00,-0.6743392985211106,0.3409927706894082,0.33926705510479305,-0.15089980356709118,0.04398996108378063,0.9290496609322455,0.4536099289796238,0.2935298913427754,-0.7129263050521262,12.0,-0.23112508176051214,-0.06200306054660526,-0.8652590025509521,-0.07880588534852663,-1.1667696450107317,-0.8079333385958497,-0.7685774142970291,1.0811760952245404,2025-08-01 12:00:00,-1.0130335046577779,1.3938641048743392,0.0
古亭,2025-08-01 12:00,0.8373663816800648,-0.996748098938262,-0.47935151656741715,-0.3952137712471436,-0.4447873842915594,-0.7402184290354478,-0.6071176267116881,2.1589534998763007,0.45995245487233904,9.0,-0.23112508176051214,-0.16740826347583332,-0.04806994458616384,-0.5528535956758247,-0.8704471954841967,-1.0433364603225244,-0.7685774142970291,-0.6975329646609938,2025-08-01 12:00:00,0.3833099747353758,1.3938641048743392,0.0
陽明,2025-08-01 12:00,-3.739742483373492,-0.996748098938262,-0.47935151656741715,-0.3952137712471436,-0.4447873842915594,-0.7402184290354478,-0.6071176267116881,0.10698753048942287,-1.1038858916936145,3.0,5.269651864139677,3.5217738390471482,-0.04806994458616384,-0.5528535956758247,-0.8704471954841967,-1.0433364603225244,-0.7685774142970291,-0.6975329646609938,2025-08-01 12:00:00,-1.0130335046577779,1.3938641048743392,0.0
